order_id,"status (1=ORDER PLACED, 2 = DELIVERED, 3= UNDELIVERED, 4= REJECT)",remarks(not mandatory),order_tracking_url,tracking_ord_id,delivery_date
SS00003174,4, Out OF Stock ,,,
SS00003112,3, Out OF Stock ,,,
SS00002954,3, Out OF Stock ,,,
SS00002944,3, Out OF Stock ,,,
SS00002921,3, Out OF Stock ,,,
SS00002882,3, Out OF Stock ,,,
